Date,VTI
2019-02-27 00:00:00-05:00,131.13949584960938
2019-02-28 00:00:00-05:00,130.86582946777344
2019-03-01 00:00:00-05:00,131.74154663085938
2019-03-04 00:00:00-05:00,131.13037109375
2019-03-05 00:00:00-05:00,130.8840789794922
2019-03-06 00:00:00-05:00,129.88975524902344
2019-03-07 00:00:00-05:00,128.87718200683594
2019-03-08 00:00:00-05:00,128.6126708984375
2019-03-11 00:00:00-04:00,130.5009307861328
2019-03-12 00:00:00-04:00,130.9388427734375
2019-03-13 00:00:00-04:00,131.7780303955078
2019-03-14 00:00:00-04:00,131.66859436035156
2019-03-15 00:00:00-04:00,132.27978515625
2019-03-18 00:00:00-04:00,132.77235412597656
2019-03-19 00:00:00-04:00,132.7449951171875
2019-03-20 00:00:00-04:00,132.1976318359375
2019-03-21 00:00:00-04:00,133.74838256835938
2019-03-22 00:00:00-04:00,130.95703125
2019-03-25 00:00:00-04:00,130.8671417236328
2019-03-26 00:00:00-04:00,131.8760223388672
2019-03-27 00:00:00-04:00,131.27072143554688
2019-03-28 00:00:00-04:00,131.84852600097656
2019-03-29 00:00:00-04:00,132.7198028564453
2019-04-01 00:00:00-04:00,134.26058959960938
2019-04-02 00:00:00-04:00,134.25143432617188
2019-04-03 00:00:00-04:00,134.57240295410156
2019-04-04 00:00:00-04:00,134.8567352294922
2019-04-05 00:00:00-04:00,135.535400390625
2019-04-08 00:00:00-04:00,135.65467834472656
2019-04-09 00:00:00-04:00,134.83840942382812
2019-04-10 00:00:00-04:00,135.46205139160156
2019-04-11 00:00:00-04:00,135.45289611816406
2019-04-12 00:00:00-04:00,136.36085510253906
2019-04-15 00:00:00-04:00,136.2508087158203
2019-04-16 00:00:00-04:00,136.2874755859375
2019-04-17 00:00:00-04:00,135.7830047607422
2019-04-18 00:00:00-04:00,135.98484802246094
2019-04-22 00:00:00-04:00,136.0215301513672
2019-04-23 00:00:00-04:00,137.38803100585938
2019-04-24 00:00:00-04:00,137.2046356201172
2019-04-25 00:00:00-04:00,136.97532653808594
2019-04-26 00:00:00-04:00,137.71826171875
2019-04-29 00:00:00-04:00,137.92001342773438
2019-04-30 00:00:00-04:00,137.9291534423828
2019-05-01 00:00:00-04:00,136.9019775390625
2019-05-02 00:00:00-04:00,136.6726837158203
2019-05-03 00:00:00-04:00,138.1492919921875
2019-05-06 00:00:00-04:00,137.70907592773438
2019-05-07 00:00:00-04:00,135.33364868164062
2019-05-08 00:00:00-04:00,135.11355590820312
2019-05-09 00:00:00-04:00,134.68246459960938
2019-05-10 00:00:00-04:00,135.30609130859375
2019-05-13 00:00:00-04:00,131.8852081298828
2019-05-14 00:00:00-04:00,133.0774688720703
2019-05-15 00:00:00-04:00,133.86622619628906
2019-05-16 00:00:00-04:00,135.07684326171875
2019-05-17 00:00:00-04:00,134.12301635742188
2019-05-20 00:00:00-04:00,133.16920471191406
2019-05-21 00:00:00-04:00,134.47149658203125
2019-05-22 00:00:00-04:00,133.98545837402344
2019-05-23 00:00:00-04:00,132.2795867919922
2019-05-24 00:00:00-04:00,132.6005401611328
2019-05-28 00:00:00-04:00,131.435791015625
2019-05-29 00:00:00-04:00,130.5369873046875
2019-05-30 00:00:00-04:00,130.7938232421875
2019-05-31 00:00:00-04:00,129.03286743164062
2019-06-03 00:00:00-04:00,128.77606201171875
2019-06-04 00:00:00-04:00,131.66506958007812
2019-06-05 00:00:00-04:00,132.67391967773438
2019-06-06 00:00:00-04:00,133.41683959960938
2019-06-07 00:00:00-04:00,134.62742614746094
2019-06-10 00:00:00-04:00,135.37950134277344
2019-06-11 00:00:00-04:00,135.25112915039062
2019-06-12 00:00:00-04:00,135.0677032470703
2019-06-13 00:00:00-04:00,135.69134521484375
2019-06-14 00:00:00-04:00,135.39784240722656
2019-06-17 00:00:00-04:00,135.49635314941406
2019-06-18 00:00:00-04:00,136.9784393310547
2019-06-19 00:00:00-04:00,137.4479217529297
2019-06-20 00:00:00-04:00,138.70907592773438
2019-06-21 00:00:00-04:00,138.72752380371094
2019-06-24 00:00:00-04:00,137.9542236328125
2019-06-25 00:00:00-04:00,136.64707946777344
2019-06-26 00:00:00-04:00,136.3892822265625
2019-06-27 00:00:00-04:00,137.20860290527344
2019-06-28 00:00:00-04:00,138.16595458984375
2019-07-01 00:00:00-04:00,139.1417236328125
2019-07-02 00:00:00-04:00,139.4639434814453
2019-07-03 00:00:00-04:00,140.51336669921875
2019-07-05 00:00:00-04:00,140.43051147460938
2019-07-08 00:00:00-04:00,139.67564392089844
2019-07-09 00:00:00-04:00,139.92422485351562
2019-07-10 00:00:00-04:00,140.4949951171875
2019-07-11 00:00:00-04:00,140.6882781982422
2019-07-12 00:00:00-04:00,141.4062957763672
2019-07-15 00:00:00-04:00,141.31423950195312
2019-07-16 00:00:00-04:00,140.9552459716797
2019-07-17 00:00:00-04:00,140.0254669189453
2019-07-18 00:00:00-04:00,140.54095458984375
2019-07-19 00:00:00-04:00,139.74009704589844
2019-07-22 00:00:00-04:00,140.0714874267578
2019-07-23 00:00:00-04:00,141.01048278808594
2019-07-24 00:00:00-04:00,141.8758087158203
2019-07-25 00:00:00-04:00,141.1209259033203
2019-07-26 00:00:00-04:00,142.1427459716797
2019-07-29 00:00:00-04:00,141.80213928222656
2019-07-30 00:00:00-04:00,141.66407775878906
2019-07-31 00:00:00-04:00,140.1175537109375
2019-08-01 00:00:00-04:00,138.8195343017578
2019-08-02 00:00:00-04:00,137.6964569091797
2019-08-05 00:00:00-04:00,133.6092071533203
2019-08-06 00:00:00-04:00,135.3490447998047
2019-08-07 00:00:00-04:00,135.49635314941406
2019-08-08 00:00:00-04:00,138.0739288330078
2019-08-09 00:00:00-04:00,137.08892822265625
2019-08-12 00:00:00-04:00,135.39511108398438
2019-08-13 00:00:00-04:00,137.32821655273438
2019-08-14 00:00:00-04:00,133.36065673828125
2019-08-15 00:00:00-04:00,133.6092071533203
2019-08-16 00:00:00-04:00,135.6344451904297
2019-08-19 00:00:00-04:00,137.24539184570312
2019-08-20 00:00:00-04:00,136.1959686279297
2019-08-21 00:00:00-04:00,137.3466796875
2019-08-22 00:00:00-04:00,137.22695922851562
2019-08-23 00:00:00-04:00,133.7657012939453
2019-08-26 00:00:00-04:00,135.1189422607422
2019-08-27 00:00:00-04:00,134.49295043945312
2019-08-28 00:00:00-04:00,135.45033264160156
2019-08-29 00:00:00-04:00,137.24539184570312
2019-08-30 00:00:00-04:00,137.19937133789062
2019-09-03 00:00:00-04:00,136.30645751953125
2019-09-04 00:00:00-04:00,137.76087951660156
2019-09-05 00:00:00-04:00,139.60205078125
2019-09-06 00:00:00-04:00,139.62962341308594
2019-09-09 00:00:00-04:00,139.7124786376953
2019-09-10 00:00:00-04:00,139.85057067871094
2019-09-11 00:00:00-04:00,140.9920654296875
2019-09-12 00:00:00-04:00,141.41549682617188
2019-09-13 00:00:00-04:00,141.2774200439453
2019-09-16 00:00:00-04:00,140.99075317382812
2019-09-17 00:00:00-04:00,141.33290100097656
2019-09-18 00:00:00-04:00,141.3144073486328
2019-09-19 00:00:00-04:00,141.2219696044922
