Date,^IRX
2019-02-08 00:00:00-06:00,2.365000009536743
2019-02-11 00:00:00-06:00,2.375
2019-02-12 00:00:00-06:00,2.378000020980835
2019-02-13 00:00:00-06:00,2.372999906539917
2019-02-14 00:00:00-06:00,2.372999906539917
2019-02-15 00:00:00-06:00,2.369999885559082
2019-02-19 00:00:00-06:00,2.372999906539917
2019-02-20 00:00:00-06:00,2.382999897003174
2019-02-21 00:00:00-06:00,2.3949999809265137
2019-02-22 00:00:00-06:00,2.3929998874664307
2019-02-25 00:00:00-06:00,2.3929998874664307
2019-02-26 00:00:00-06:00,2.4000000953674316
2019-02-27 00:00:00-06:00,2.3929998874664307
2019-02-28 00:00:00-06:00,2.382999897003174
2019-03-01 00:00:00-06:00,2.378000020980835
2019-03-04 00:00:00-06:00,2.375
2019-03-05 00:00:00-06:00,2.4000000953674316
2019-03-06 00:00:00-06:00,2.4049999713897705
2019-03-07 00:00:00-06:00,2.3949999809265137
2019-03-08 00:00:00-06:00,2.3929998874664307
2019-03-11 00:00:00-05:00,2.380000114440918
2019-03-12 00:00:00-05:00,2.3949999809265137
2019-03-13 00:00:00-05:00,2.388000011444092
2019-03-14 00:00:00-05:00,2.388000011444092
2019-03-15 00:00:00-05:00,2.388000011444092
2019-03-18 00:00:00-05:00,2.384999990463257
2019-03-19 00:00:00-05:00,2.4049999713897705
2019-03-20 00:00:00-05:00,2.4079999923706055
2019-03-21 00:00:00-05:00,2.4079999923706055
2019-03-22 00:00:00-05:00,2.3980000019073486
2019-03-25 00:00:00-05:00,2.390000104904175
2019-03-26 00:00:00-05:00,2.4049999713897705
2019-03-27 00:00:00-05:00,2.378000020980835
2019-03-28 00:00:00-05:00,2.369999885559082
2019-03-29 00:00:00-05:00,2.328000068664551
2019-04-01 00:00:00-05:00,2.322999954223633
2019-04-02 00:00:00-05:00,2.369999885559082
2019-04-03 00:00:00-05:00,2.372999906539917
2019-04-04 00:00:00-05:00,2.369999885559082
2019-04-05 00:00:00-05:00,2.369999885559082
2019-04-08 00:00:00-05:00,2.365000009536743
2019-04-09 00:00:00-05:00,2.365000009536743
2019-04-10 00:00:00-05:00,2.36299991607666
2019-04-11 00:00:00-05:00,2.365000009536743
2019-04-12 00:00:00-05:00,2.375
2019-04-15 00:00:00-05:00,2.359999895095825
2019-04-16 00:00:00-05:00,2.378000020980835
2019-04-17 00:00:00-05:00,2.380000114440918
2019-04-18 00:00:00-05:00,2.365000009536743
2019-04-22 00:00:00-05:00,2.375
2019-04-23 00:00:00-05:00,2.390000104904175
2019-04-24 00:00:00-05:00,2.375
2019-04-25 00:00:00-05:00,2.365000009536743
2019-04-26 00:00:00-05:00,2.359999895095825
2019-04-29 00:00:00-05:00,2.359999895095825
2019-04-30 00:00:00-05:00,2.368000030517578
2019-05-01 00:00:00-05:00,2.36299991607666
2019-05-02 00:00:00-05:00,2.372999906539917
2019-05-03 00:00:00-05:00,2.368000030517578
2019-05-06 00:00:00-05:00,2.36299991607666
2019-05-07 00:00:00-05:00,2.368000030517578
2019-05-08 00:00:00-05:00,2.369999885559082
2019-05-09 00:00:00-05:00,2.369999885559082
2019-05-10 00:00:00-05:00,2.369999885559082
2019-05-13 00:00:00-05:00,2.3499999046325684
2019-05-14 00:00:00-05:00,2.3529999256134033
2019-05-15 00:00:00-05:00,2.3499999046325684
2019-05-16 00:00:00-05:00,2.3380000591278076
2019-05-17 00:00:00-05:00,2.3299999237060547
2019-05-20 00:00:00-05:00,2.319999933242798
2019-05-21 00:00:00-05:00,2.3299999237060547
2019-05-22 00:00:00-05:00,2.319999933242798
2019-05-23 00:00:00-05:00,2.302999973297119
2019-05-24 00:00:00-05:00,2.2880001068115234
2019-05-28 00:00:00-05:00,2.2980000972747803
2019-05-29 00:00:00-05:00,2.2980000972747803
2019-05-30 00:00:00-05:00,2.309999942779541
2019-05-31 00:00:00-05:00,2.2929999828338623
2019-06-03 00:00:00-05:00,2.2799999713897705
2019-06-04 00:00:00-05:00,2.2950000762939453
2019-06-05 00:00:00-05:00,2.2850000858306885
2019-06-06 00:00:00-05:00,2.255000114440918
2019-06-07 00:00:00-05:00,2.2149999141693115
2019-06-10 00:00:00-05:00,2.2200000286102295
2019-06-11 00:00:00-05:00,2.2130000591278076
2019-06-12 00:00:00-05:00,2.1649999618530273
2019-06-13 00:00:00-05:00,2.140000104904175
2019-06-14 00:00:00-05:00,2.125
2019-06-17 00:00:00-05:00,2.138000011444092
2019-06-18 00:00:00-05:00,2.1679999828338623
2019-06-19 00:00:00-05:00,2.125
2019-06-20 00:00:00-05:00,2.078000068664551
2019-06-21 00:00:00-05:00,2.055000066757202
2019-06-24 00:00:00-05:00,2.058000087738037
2019-06-25 00:00:00-05:00,2.0829999446868896
2019-06-26 00:00:00-05:00,2.0929999351501465
2019-06-27 00:00:00-05:00,2.0850000381469727
2019-06-28 00:00:00-05:00,2.0350000858306885
2019-07-01 00:00:00-05:00,2.065000057220459
2019-07-02 00:00:00-05:00,2.1480000019073486
2019-07-03 00:00:00-05:00,2.1500000953674316
2019-07-05 00:00:00-05:00,2.1630001068115234
2019-07-08 00:00:00-05:00,2.177999973297119
2019-07-09 00:00:00-05:00,2.194999933242798
2019-07-10 00:00:00-05:00,2.130000114440918
2019-07-11 00:00:00-05:00,2.0980000495910645
2019-07-12 00:00:00-05:00,2.0899999141693115
2019-07-15 00:00:00-05:00,2.0850000381469727
2019-07-16 00:00:00-05:00,2.1029999256134033
2019-07-17 00:00:00-05:00,2.072999954223633
2019-07-18 00:00:00-05:00,2.013000011444092
2019-07-19 00:00:00-05:00,2.013000011444092
2019-07-22 00:00:00-05:00,2.0250000953674316
2019-07-23 00:00:00-05:00,2.0329999923706055
2019-07-24 00:00:00-05:00,2.0399999618530273
2019-07-25 00:00:00-05:00,2.059999942779541
2019-07-26 00:00:00-05:00,2.062999963760376
2019-07-29 00:00:00-05:00,2.049999952316284
2019-07-30 00:00:00-05:00,2.0399999618530273
2019-07-31 00:00:00-05:00,2.0299999713897705
2019-08-01 00:00:00-05:00,2.0299999713897705
2019-08-02 00:00:00-05:00,2.0
2019-08-05 00:00:00-05:00,1.9529999494552612
2019-08-06 00:00:00-05:00,1.9950000047683716
2019-08-07 00:00:00-05:00,1.968000054359436
2019-08-08 00:00:00-05:00,1.9700000286102295
2019-08-09 00:00:00-05:00,1.9500000476837158
2019-08-12 00:00:00-05:00,1.9279999732971191
2019-08-13 00:00:00-05:00,1.9550000429153442
2019-08-14 00:00:00-05:00,1.9079999923706055
2019-08-15 00:00:00-05:00,1.843000054359436
2019-08-16 00:00:00-05:00,1.8229999542236328
2019-08-19 00:00:00-05:00,1.8530000448226929
2019-08-20 00:00:00-05:00,1.899999976158142
2019-08-21 00:00:00-05:00,1.9279999732971191
2019-08-22 00:00:00-05:00,1.937999963760376
2019-08-23 00:00:00-05:00,1.909999966621399
2019-08-26 00:00:00-05:00,1.9329999685287476
2019-08-27 00:00:00-05:00,1.9429999589920044
2019-08-28 00:00:00-05:00,1.940000057220459
