Date,GOOGL
2019-04-08 00:00:00-04:00,60.26477813720703
2019-04-09 00:00:00-04:00,59.985965728759766
2019-04-10 00:00:00-04:00,60.173500061035156
2019-04-11 00:00:00-04:00,60.33011245727539
2019-04-12 00:00:00-04:00,60.98549270629883
2019-04-15 00:00:00-04:00,61.175018310546875
2019-04-16 00:00:00-04:00,61.443359375
2019-04-17 00:00:00-04:00,61.85383987426758
2019-04-18 00:00:00-04:00,61.9201774597168
2019-04-22 00:00:00-04:00,62.53315734863281
2019-04-23 00:00:00-04:00,63.37257766723633
2019-04-24 00:00:00-04:00,62.84688186645508
2019-04-25 00:00:00-04:00,63.210479736328125
2019-04-26 00:00:00-04:00,63.713233947753906
2019-04-29 00:00:00-04:00,64.64991760253906
2019-04-30 00:00:00-04:00,59.7999267578125
2019-05-01 00:00:00-04:00,58.52109146118164
2019-05-02 00:00:00-04:00,58.18143081665039
2019-05-03 00:00:00-04:00,59.330589294433594
2019-05-06 00:00:00-04:00,59.525604248046875
2019-05-07 00:00:00-04:00,58.79740905761719
2019-05-08 00:00:00-04:00,58.394405364990234
2019-05-09 00:00:00-04:00,58.254249572753906
2019-05-10 00:00:00-04:00,58.23779296875
2019-05-13 00:00:00-04:00,56.68912887573242
2019-05-14 00:00:00-04:00,56.10407638549805
2019-05-15 00:00:00-04:00,58.39540481567383
2019-05-16 00:00:00-04:00,59.07870864868164
2019-05-17 00:00:00-04:00,58.29465103149414
2019-05-20 00:00:00-04:00,57.091636657714844
2019-05-21 00:00:00-04:00,57.57942581176758
2019-05-22 00:00:00-04:00,57.64974594116211
2019-05-23 00:00:00-04:00,57.125545501708984
2019-05-24 00:00:00-04:00,56.789878845214844
2019-05-28 00:00:00-04:00,56.83726119995117
2019-05-29 00:00:00-04:00,55.85868453979492
2019-05-30 00:00:00-04:00,55.932003021240234
2019-05-31 00:00:00-04:00,55.18834686279297
2019-06-03 00:00:00-04:00,51.808712005615234
2019-06-04 00:00:00-04:00,52.59426498413086
2019-06-05 00:00:00-04:00,52.10298156738281
2019-06-06 00:00:00-04:00,52.258602142333984
2019-06-07 00:00:00-04:00,53.28655242919922
2019-06-10 00:00:00-04:00,54.00428009033203
2019-06-11 00:00:00-04:00,53.918487548828125
2019-06-12 00:00:00-04:00,53.82173156738281
2019-06-13 00:00:00-04:00,54.41575622558594
